이름,날짜,종가
코스닥,2024-05-27,847.99
코스닥,2024-05-28,851.01
코스닥,2024-05-29,838.45
코스닥,2024-05-30,831.99
코스닥,2024-05-31,839.98
코스닥,2024-06-03,844.72
코스닥,2024-06-04,845.84
코스닥,2024-06-05,850.75
코스닥,2024-06-07,866.18
코스닥,2024-06-10,864.71
코스닥,2024-06-11,868.36
코스닥,2024-06-12,870.67
코스닥,2024-06-13,871.33
코스닥,2024-06-14,862.19
코스닥,2024-06-17,858.96
코스닥,2024-06-18,858.95
코스닥,2024-06-19,861.17
코스닥,2024-06-20,857.51
코스닥,2024-06-21,852.67
코스닥,2024-06-24,841.52
코스닥,2024-06-25,841.99
코스닥,2024-06-26,842.12
코스닥,2024-06-27,838.65
코스닥,2024-06-28,840.44
코스닥,2024-07-01,847.15
코스닥,2024-07-02,829.91
코스닥,2024-07-03,836.1
코스닥,2024-07-04,840.81
코스닥,2024-07-05,847.49
코스닥,2024-07-08,859.27
코스닥,2024-07-09,860.42
코스닥,2024-07-10,858.55
코스닥,2024-07-11,852.42
코스닥,2024-07-12,850.37
코스닥,2024-07-15,852.88
코스닥,2024-07-16,839.61
코스닥,2024-07-17,829.41
코스닥,2024-07-18,822.48
코스닥,2024-07-19,828.72
코스닥,2024-07-22,809.96
코스닥,2024-07-23,812.12
코스닥,2024-07-24,814.25
코스닥,2024-07-25,797.29
코스닥,2024-07-26,797.56
코스닥,2024-07-29,807.99
코스닥,2024-07-30,803.78
코스닥,2024-07-31,803.15
코스닥,2024-08-01,813.53
코스닥,2024-08-02,779.33
코스닥,2024-08-05,691.28
코스닥,2024-08-06,732.87
코스닥,2024-08-07,748.54
코스닥,2024-08-08,745.28
코스닥,2024-08-09,764.43
코스닥,2024-08-12,772.72
코스닥,2024-08-13,764.86
코스닥,2024-08-14,776.83
코스닥,2024-08-16,786.33
코스닥,2024-08-19,777.47
코스닥,2024-08-20,787.44
코스닥,2024-08-21,779.87
코스닥,2024-08-22,773.47
코스닥,2024-08-23,773.26
코스닥,2024-08-26,766.79
코스닥,2024-08-27,764.95
코스닥,2024-08-28,762.5
코스닥,2024-08-29,756.04
코스닥,2024-08-30,767.66
코스닥,2024-09-02,769.21
코스닥,2024-09-03,760.37
코스닥,2024-09-04,731.75
코스닥,2024-09-05,725.28
코스닥,2024-09-06,706.59
코스닥,2024-09-09,714.46
코스닥,2024-09-10,706.2
코스닥,2024-09-11,709.42
코스닥,2024-09-12,731.03
코스닥,2024-09-13,733.2
코스닥,2024-09-19,739.51
코스닥,2024-09-20,748.33
코스닥,2024-09-23,755.12
코스닥,2024-09-24,767.35
코스닥,2024-09-25,759.3
코스닥,2024-09-26,779.18
코스닥,2024-09-27,774.49
코스닥,2024-09-30,763.88
코스닥,2024-10-02,762.13
코스닥,2024-10-04,768.98
코스닥,2024-10-07,781.01
코스닥,2024-10-08,778.24
코스닥,2024-10-10,775.48
코스닥,2024-10-11,770.98
코스닥,2024-10-14,770.26
코스닥,2024-10-15,773.81
코스닥,2024-10-16,765.79
코스닥,2024-10-17,765.06
코스닥,2024-10-18,753.22
코스닥,2024-10-21,759.95
코스닥,2024-10-22,738.34
코스닥,2024-10-23,745.19
코스닥,2024-10-24,734.59
코스닥,2024-10-25,727.41
코스닥,2024-10-28,740.48
코스닥,2024-10-29,744.18
코스닥,2024-10-30,738.19
코스닥,2024-10-31,743.06
코스닥,2024-11-01,729.05
코스닥,2024-11-04,754.08
코스닥,2024-11-05,751.81
코스닥,2024-11-06,743.31
코스닥,2024-11-07,733.52
코스닥,2024-11-08,743.38
코스닥,2024-11-11,728.84
코스닥,2024-11-12,710.52
코스닥,2024-11-13,689.65
코스닥,2024-11-14,681.56
코스닥,2024-11-15,685.42
코스닥,2024-11-18,689.55
코스닥,2024-11-19,686.12
코스닥,2024-11-20,682.91
코스닥,2024-11-21,680.67
코스닥,2024-11-22,677.01
코스닥,2024-11-25,696.83
코스닥,2024-11-26,693.15
코스닥,2024-11-27,692.0
코스닥,2024-11-28,694.39
코스닥,2024-11-29,678.19
코스닥,2024-12-02,675.84
코스닥,2024-12-03,690.8
코스닥,2024-12-04,677.15
코스닥,2024-12-05,670.94
코스닥,2024-12-06,661.33
코스닥,2024-12-09,627.01
코스닥,2024-12-10,661.59
코스닥,2024-12-11,675.92
코스닥,2024-12-12,683.35
코스닥,2024-12-13,693.73
코스닥,2024-12-16,698.53
코스닥,2024-12-17,694.47
코스닥,2024-12-18,697.57
코스닥,2024-12-19,684.36
코스닥,2024-12-20,668.31
코스닥,2024-12-23,679.24
코스닥,2024-12-24,680.11
코스닥,2024-12-26,675.64
코스닥,2024-12-27,665.97
코스닥,2024-12-30,678.19
코스닥,2025-01-02,686.63
코스닥,2025-01-03,705.76
코스닥,2025-01-06,717.96
코스닥,2025-01-07,718.29
코스닥,2025-01-08,719.63
코스닥,2025-01-09,723.52
코스닥,2025-01-10,717.89
코스닥,2025-01-13,708.21
코스닥,2025-01-14,718.04
코스닥,2025-01-15,711.61
코스닥,2025-01-16,724.24
코스닥,2025-01-17,724.69
코스닥,2025-01-20,727.66
코스닥,2025-01-21,726.07
코스닥,2025-01-22,732.31
코스닥,2025-01-23,724.01
코스닥,2025-01-24,728.74
코스닥,2025-01-31,728.29
코스닥,2025-02-03,703.8
코스닥,2025-02-04,719.92
코스닥,2025-02-05,730.98
코스닥,2025-02-06,740.32
코스닥,2025-02-07,742.9
코스닥,2025-02-10,749.67
코스닥,2025-02-11,749.59
코스닥,2025-02-12,745.18
코스닥,2025-02-13,749.28
코스닥,2025-02-14,756.32
코스닥,2025-02-17,768.48
코스닥,2025-02-18,773.65
코스닥,2025-02-19,778.27
코스닥,2025-02-20,768.27
코스닥,2025-02-21,774.65
코스닥,2025-02-24,773.33
코스닥,2025-02-25,769.43
코스닥,2025-02-26,771.41
코스닥,2025-02-27,770.85
코스닥,2025-02-28,743.96
코스닥,2025-03-04,737.9
코스닥,2025-03-05,746.95
코스닥,2025-03-06,734.92
코스닥,2025-03-07,727.7
코스닥,2025-03-10,725.82
코스닥,2025-03-11,721.5
코스닥,2025-03-12,729.49
코스닥,2025-03-13,722.8
코스닥,2025-03-14,734.26
코스닥,2025-03-17,743.51
코스닥,2025-03-18,745.54
코스닥,2025-03-19,738.35
코스닥,2025-03-20,725.15
코스닥,2025-03-21,719.41
코스닥,2025-03-24,720.22
코스닥,2025-03-25,711.26
코스닥,2025-03-26,716.48
코스닥,2025-03-27,707.49
코스닥,2025-03-28,693.76
코스닥,2025-03-31,672.85
코스닥,2025-04-01,691.45
코스닥,2025-04-02,684.85
코스닥,2025-04-03,683.49
코스닥,2025-04-04,687.39
코스닥,2025-04-07,651.3
코스닥,2025-04-08,658.45
코스닥,2025-04-09,643.39
코스닥,2025-04-10,681.79
코스닥,2025-04-11,695.59
코스닥,2025-04-14,708.98
코스닥,2025-04-15,711.92
코스닥,2025-04-16,699.11
코스닥,2025-04-17,711.75
코스닥,2025-04-18,717.77
코스닥,2025-04-21,715.45
코스닥,2025-04-22,716.12
코스닥,2025-04-23,726.08
코스닥,2025-04-24,726.08
코스닥,2025-04-25,729.69
코스닥,2025-04-28,719.41
코스닥,2025-04-29,726.46
코스닥,2025-04-30,717.24
코스닥,2025-05-02,721.86
코스닥,2025-05-07,722.81
코스닥,2025-05-08,729.59
코스닥,2025-05-09,722.52
코스닥,2025-05-12,725.4
코스닥,2025-05-13,731.88
코스닥,2025-05-14,739.05
코스닥,2025-05-15,733.23
코스닥,2025-05-16,725.07
코스닥,2025-05-19,713.75
코스닥,2025-05-20,715.55
코스닥,2025-05-21,723.62
코스닥,2025-05-22,717.67
코스닥,2025-05-23,715.98
코스닥,2025-05-26,725.27
코스닥,2025-05-27,727.11
코스닥,2025-05-28,728.79
코스닥,2025-05-29,736.29
코스닥,2025-05-30,734.35
코스닥,2025-06-02,740.29
코스닥,2025-06-04,750.21
코스닥,2025-06-05,756.23
코스닥,2025-06-09,764.21
코스닥,2025-06-10,771.2
코스닥,2025-06-11,786.29
코스닥,2025-06-12,789.45
코스닥,2025-06-13,768.86
코스닥,2025-06-16,777.26
코스닥,2025-06-17,775.65
코스닥,2025-06-18,779.73
코스닥,2025-06-19,782.51
코스닥,2025-06-20,791.53
코스닥,2025-06-23,784.79
코스닥,2025-06-24,800.93
코스닥,2025-06-25,798.21
코스닥,2025-06-26,787.95
코스닥,2025-06-27,781.56
코스닥,2025-06-30,781.5
코스닥,2025-07-01,783.67
코스닥,2025-07-02,782.17
코스닥,2025-07-03,793.33
코스닥,2025-07-04,775.8
코스닥,2025-07-07,778.46
코스닥,2025-07-08,784.24
코스닥,2025-07-09,790.36
코스닥,2025-07-10,797.7
코스닥,2025-07-11,800.47
코스닥,2025-07-14,799.37
코스닥,2025-07-15,812.88
코스닥,2025-07-16,812.23
코스닥,2025-07-17,818.27
코스닥,2025-07-18,820.67
코스닥,2025-07-21,821.69
코스닥,2025-07-22,812.97
코스닥,2025-07-23,813.56
코스닥,2025-07-24,809.89
코스닥,2025-07-25,806.95
코스닥,2025-07-28,804.4
코스닥,2025-07-29,804.45
코스닥,2025-07-30,803.67
코스닥,2025-07-31,805.24
코스닥,2025-08-01,772.79
코스닥,2025-08-04,784.06
코스닥,2025-08-05,798.6
코스닥,2025-08-06,803.49
코스닥,2025-08-07,805.81
코스닥,2025-08-08,809.27
코스닥,2025-08-11,811.85
코스닥,2025-08-12,807.19
코스닥,2025-08-13,814.1
코스닥,2025-08-14,815.26
코스닥,2025-08-18,798.05
코스닥,2025-08-19,787.96
코스닥,2025-08-20,777.61
코스닥,2025-08-21,777.24
코스닥,2025-08-22,782.51
코스닥,2025-08-25,798.02
코스닥,2025-08-26,801.66
코스닥,2025-08-27,801.72
코스닥,2025-08-28,798.43
코스닥,2025-08-29,796.91
코스닥,2025-09-01,785.0
코스닥,2025-09-02,794.0
코스닥,2025-09-03,796.81
코스닥,2025-09-04,805.42
코스닥,2025-09-05,811.4
코스닥,2025-09-08,818.6
코스닥,2025-09-09,824.82
코스닥,2025-09-10,833.0
코스닥,2025-09-11,834.76
코스닥,2025-09-12,847.08
코스닥,2025-09-15,852.69
코스닥,2025-09-16,851.84
코스닥,2025-09-17,845.53
코스닥,2025-09-18,857.11
코스닥,2025-09-19,863.11
코스닥,2025-09-22,874.36
코스닥,2025-09-23,872.21
코스닥,2025-09-24,860.94
코스닥,2025-09-25,852.48
코스닥,2025-09-26,835.19
코스닥,2025-09-29,846.71
코스닥,2025-09-30,841.99
코스닥,2025-10-01,845.34
코스닥,2025-10-02,854.25
코스닥,2025-10-10,859.49
코스닥,2025-10-13,860.49
코스닥,2025-10-14,847.96
코스닥,2025-10-15,864.72
코스닥,2025-10-16,865.41
코스닥,2025-10-17,859.54
코스닥,2025-10-20,875.77
코스닥,2025-10-21,872.5
코스닥,2025-10-22,879.15
코스닥,2025-10-23,872.03
코스닥,2025-10-24,883.08
코스닥,2025-10-27,902.7
코스닥,2025-10-28,903.3
코스닥,2025-10-29,901.59
코스닥,2025-10-30,890.86
코스닥,2025-10-31,900.42
코스닥,2025-11-03,914.55
코스닥,2025-11-04,926.57
코스닥,2025-11-05,901.89
코스닥,2025-11-06,898.17
코스닥,2025-11-07,876.81
코스닥,2025-11-10,888.35
코스닥,2025-11-11,884.27
코스닥,2025-11-12,906.51
코스닥,2025-11-13,918.37
코스닥,2025-11-14,897.9
코스닥,2025-11-17,902.67
코스닥,2025-11-18,878.7
코스닥,2025-11-19,871.32
코스닥,2025-11-20,891.94
코스닥,2025-11-21,863.95
코스닥,2025-11-24,856.44
코스닥,2025-11-25,856.03
코스닥,2025-11-26,877.32
코스닥,2025-11-27,880.06
코스닥,2025-11-28,912.67
코스닥,2025-12-01,922.38
코스닥,2025-12-02,928.42
코스닥,2025-12-03,932.01
코스닥,2025-12-04,929.83
코스닥,2025-12-05,924.74
코스닥,2025-12-08,927.79
코스닥,2025-12-09,931.35
코스닥,2025-12-10,935.0
코스닥,2025-12-11,934.64
코스닥,2025-12-12,937.34
코스닥,2025-12-15,938.83
코스닥,2025-12-16,916.11
코스닥,2025-12-17,911.07
코스닥,2025-12-18,901.33
코스닥,2025-12-19,915.27
코스닥,2025-12-22,929.14
코스닥,2025-12-23,919.56
코스닥,2025-12-24,915.2
코스닥,2025-12-26,919.67
코스닥,2025-12-29,932.59
코스닥,2025-12-30,925.47
코스닥,2026-01-02,945.57
코스닥,2026-01-05,957.5
코스닥,2026-01-06,955.97
코스닥,2026-01-07,947.39
코스닥,2026-01-08,944.06
코스닥,2026-01-09,947.92
코스닥,2026-01-12,949.81
코스닥,2026-01-13,948.98
코스닥,2026-01-14,942.18
코스닥,2026-01-15,951.16
코스닥,2026-01-16,954.59
코스닥,2026-01-19,968.36
코스닥,2026-01-20,976.37
코스닥,2026-01-21,951.29
코스닥,2026-01-22,970.35
코스닥,2026-01-23,993.93
코스닥,2026-01-26,1064.41
코스닥,2026-01-27,1082.59
코스닥,2026-01-28,1133.52
코스닥,2026-01-29,1164.41
코스닥,2026-01-30,1149.44
코스닥,2026-02-02,1098.36
코스닥,2026-02-03,1144.33
코스닥,2026-02-04,1149.43
코스닥,2026-02-05,1108.41
코스닥,2026-02-06,1080.77
코스닥,2026-02-09,1127.55
코스닥,2026-02-10,1115.2
코스닥,2026-02-11,1114.87
코스닥,2026-02-12,1125.99
코스닥,2026-02-13,1106.08
코스닥,2026-02-19,1160.71
코스닥,2026-02-20,1154.0
코스닥,2026-02-23,1151.99
코스닥,2026-02-24,1165.0
코스닥,2026-02-25,1165.25
코스닥,2026-02-26,1188.15
코스닥,2026-02-27,1192.78
코스닥,2026-03-03,1137.7
코스닥,2026-03-04,978.44
코스닥,2026-03-05,1116.41
코스닥,2026-03-06,1154.67
코스닥,2026-03-09,1102.28
코스닥,2026-03-10,1137.68
코스닥,2026-03-11,1136.83
코스닥,2026-03-12,1148.4
코스닥,2026-03-13,1152.96
코스닥,2026-03-16,1138.29
코스닥,2026-03-17,1136.94
코스닥,2026-03-18,1164.38
코스닥,2026-03-19,1143.48
코스닥,2026-03-20,1161.52
코스닥,2026-03-23,1096.89
코스닥,2026-03-24,1121.44
코스닥,2026-03-25,1159.55
코스닥,2026-03-26,1136.64
코스닥,2026-03-27,1141.51
코스닥,2026-03-30,1107.05
코스닥,2026-03-31,1052.39
코스닥,2026-04-01,1116.18
코스닥,2026-04-02,1056.34
코스닥,2026-04-03,1063.75
코스닥,2026-04-06,1047.37
코스닥,2026-04-07,1036.73
코스닥,2026-04-08,1089.85
코스닥,2026-04-09,1076.0
코스닥,2026-04-10,1093.63
코스닥,2026-04-13,1099.84
코스닥,2026-04-14,1121.88
코스닥,2026-04-15,1152.43
코스닥,2026-04-16,1162.97
코스닥,2026-04-17,1170.04
코스닥,2026-04-20,1174.85
코스닥,2026-04-21,1179.03
코스닥,2026-04-22,1181.12
코스닥,2026-04-23,1174.31
코스닥,2026-04-24,1203.84
코스닥,2026-04-27,1226.18
코스닥,2026-04-28,1215.58
코스닥,2026-04-29,1220.26
코스닥,2026-04-30,1192.35
코스닥,2026-05-04,1213.74
코스닥,2026-05-06,1210.17
코스닥,2026-05-07,1199.18
코스닥,2026-05-08,1207.72
코스닥,2026-05-11,1207.34
코스닥,2026-05-12,1179.29
코스닥,2026-05-13,1176.93
코스닥,2026-05-14,1191.09
코스닥,2026-05-15,1129.82
코스닥,2026-05-18,1111.09
코스닥,2026-05-19,1084.36
코스닥,2026-05-20,1056.07
코스닥,2026-05-21,1105.97
코스닥,2026-05-22,1161.13
코스닥,2026-05-26,1172.52
코스닥,2026-05-27,1133.13
코스닥,2026-05-28,1104.36
코스닥,2026-05-29,1074.8
코스닥,2026-06-01,1050.03
코스닥,2026-06-02,1026.03
코스닥,2026-06-04,1049.73
코스닥,2026-06-05,1002.44
코스닥,2026-06-08,911.39
코스닥,2026-06-09,967.81
코스닥,2026-06-10,951.63
코스닥,2026-06-11,996.93
코스닥,2026-06-12,1029.05
코스닥,2026-06-15,1034.03
코스닥,2026-06-16,1018.68
코스닥,2026-06-17,1031.96
코스닥,2026-06-18,1000.93
코스닥,2026-06-19,966.59
코스닥,2026-06-22,968.4
코스닥,2026-06-23,891.52
코스닥,2026-06-24,909.31
코스닥,2026-06-25,887.81
코스닥,2026-06-26,851.37
코스닥,2026-06-29,920.57
코스닥,2026-06-30,916.18
코스닥,2026-07-01,929.35
코스닥,2026-07-02,866.72
코스닥,2026-07-03,868.41
코스닥,2026-07-06,847.07
코스닥,2026-07-07,831.23
코스닥,2026-07-08,785.0
코스닥,2026-07-09,794.0
코스닥,2026-07-10,837.43
코스닥,2026-07-13,799.36
코스닥,2026-07-14,783.98
코스닥,2026-07-15,829.43
코스닥,2026-07-16,791.84
코스닥,2026-07-20,749.64
코스닥,2026-07-21,753.34
코스닥,2026-07-22,751.09
코스닥,2026-07-23,790.28
코스닥,2026-07-24,748.22
코스닥,2026-07-27,764.86
코스닥,2026-07-28,705.85
코스닥,2026-07-29,662.68
코스닥,2026-07-30,644.78
코스닥,2026-07-31,719.76
코스닥,2026-08-03,737.35
코스닥,2026-08-04,780.72
코스닥,2026-08-05,799.59
코스닥,2026-08-06,801.67
코스닥,2026-08-07,798.81
코스닥,2026-08-10,854.47
코스닥,2026-08-11,857.84
코스닥,2026-08-12,858.91
코스닥,2026-08-13,861.37
코스닥,2026-08-14,864.65
코스닥,2026-08-18,834.2
코스닥,2026-08-19,824.46
코스닥,2026-08-20,840.89
코스닥,2026-08-21,801.94
코스닥,2026-08-24,813.33
코스닥,2026-08-25,827.15
코스닥,2026-08-26,826.87
코스닥,2026-08-27,837.65
코스닥,2026-08-28,838.41
코스닥,2026-08-31,834.29
코스닥,2026-09-01,821.25
코스닥,2026-09-02,803.98
코스닥,2026-09-03,792.88
코스피,2021-08-30,3144.19
코스피,2021-08-31,3199.27
코스피,2021-09-01,3207.02
코스피,2021-09-02,3175.85
코스피,2021-09-03,3201.06
코스피,2021-09-06,3203.33
코스피,2021-09-07,3187.42
코스피,2021-09-08,3162.99
코스피,2021-09-09,3114.7
코스피,2021-09-10,3125.76
코스피,2021-09-13,3127.86
코스피,2021-09-14,3148.83
코스피,2021-09-15,3153.4
코스피,2021-09-16,3130.09
코스피,2021-09-17,3140.51
코스피,2021-09-23,3127.58
코스피,2021-09-24,3125.24
코스피,2021-09-27,3133.64
코스피,2021-09-28,3097.92
코스피,2021-09-29,3060.27
코스피,2021-09-30,3068.82
코스피,2021-10-01,3019.18
코스피,2021-10-05,2962.17
코스피,2021-10-06,2908.31
코스피,2021-10-07,2959.46
코스피,2021-10-08,2956.3
코스피,2021-10-12,2916.38
코스피,2021-10-13,2944.41
코스피,2021-10-14,2988.64
코스피,2021-10-15,3015.06
코스피,2021-10-18,3006.68
코스피,2021-10-19,3029.04
코스피,2021-10-20,3013.13
코스피,2021-10-21,3007.33
코스피,2021-10-22,3006.16
코스피,2021-10-25,3020.54
코스피,2021-10-26,3049.08
코스피,2021-10-27,3025.49
코스피,2021-10-28,3009.55
코스피,2021-10-29,2970.68
코스피,2021-11-01,2978.94
코스피,2021-11-02,3013.49
코스피,2021-11-03,2975.71
코스피,2021-11-04,2983.22
코스피,2021-11-05,2969.27
코스피,2021-11-08,2960.2
코스피,2021-11-09,2962.46
코스피,2021-11-10,2930.17
코스피,2021-11-11,2924.92
코스피,2021-11-12,2968.8
코스피,2021-11-15,2999.52
코스피,2021-11-16,2997.21
코스피,2021-11-17,2962.42
코스피,2021-11-18,2947.38
코스피,2021-11-19,2971.02
코스피,2021-11-22,3013.25
코스피,2021-11-23,2997.33
코스피,2021-11-24,2994.29
코스피,2021-11-25,2980.27
코스피,2021-11-26,2936.44
코스피,2021-11-29,2909.32
코스피,2021-11-30,2839.01
코스피,2021-12-01,2899.72
코스피,2021-12-02,2945.27
코스피,2021-12-03,2968.33
코스피,2021-12-06,2973.25
코스피,2021-12-07,2991.72
코스피,2021-12-08,3001.8
코스피,2021-12-09,3029.57
코스피,2021-12-10,3010.23
코스피,2021-12-13,3001.66
코스피,2021-12-14,2987.95
코스피,2021-12-15,2989.39
코스피,2021-12-16,3006.41
코스피,2021-12-17,3017.73
코스피,2021-12-20,2963.0
코스피,2021-12-21,2975.03
코스피,2021-12-22,2984.48
코스피,2021-12-23,2998.17
코스피,2021-12-24,3012.43
코스피,2021-12-27,2999.55
코스피,2021-12-28,3020.24
코스피,2021-12-29,2993.29
코스피,2021-12-30,2977.65
코스피,2022-01-03,2988.77
코스피,2022-01-04,2989.24
코스피,2022-01-05,2953.97
코스피,2022-01-06,2920.53
코스피,2022-01-07,2954.89
코스피,2022-01-10,2926.72
코스피,2022-01-11,2927.38
코스피,2022-01-12,2972.48
코스피,2022-01-13,2962.09
코스피,2022-01-14,2921.92
코스피,2022-01-17,2890.1
코스피,2022-01-18,2864.24
코스피,2022-01-19,2842.28
코스피,2022-01-20,2862.68
코스피,2022-01-21,2834.29
코스피,2022-01-24,2792.0
코스피,2022-01-25,2720.39
코스피,2022-01-26,2709.24
코스피,2022-01-27,2614.49
코스피,2022-01-28,2663.34
코스피,2022-02-03,2707.82
코스피,2022-02-04,2750.26
코스피,2022-02-07,2745.06
코스피,2022-02-08,2746.47
코스피,2022-02-09,2768.85
코스피,2022-02-10,2771.93
코스피,2022-02-11,2747.71
코스피,2022-02-14,2704.48
코스피,2022-02-15,2676.54
코스피,2022-02-16,2729.68
코스피,2022-02-17,2744.09
코스피,2022-02-18,2744.52
코스피,2022-02-21,2743.8
코스피,2022-02-22,2706.79
코스피,2022-02-23,2719.53
코스피,2022-02-24,2648.8
코스피,2022-02-25,2676.76
코스피,2022-02-28,2699.18
코스피,2022-03-02,2703.52
코스피,2022-03-03,2747.08
코스피,2022-03-04,2713.43
코스피,2022-03-07,2651.31
코스피,2022-03-08,2622.4
코스피,2022-03-10,2680.32
코스피,2022-03-11,2661.28
코스피,2022-03-14,2645.65
코스피,2022-03-15,2621.53
코스피,2022-03-16,2659.23
코스피,2022-03-17,2694.51
코스피,2022-03-18,2707.02
코스피,2022-03-21,2686.05
코스피,2022-03-22,2710.0
코스피,2022-03-23,2735.05
코스피,2022-03-24,2729.66
코스피,2022-03-25,2729.98
코스피,2022-03-28,2729.56
코스피,2022-03-29,2741.07
코스피,2022-03-30,2746.74
코스피,2022-03-31,2757.65
코스피,2022-04-01,2739.85
코스피,2022-04-04,2757.9
코스피,2022-04-05,2759.2
코스피,2022-04-06,2735.03
코스피,2022-04-07,2695.86
코스피,2022-04-08,2700.39
코스피,2022-04-11,2693.1
코스피,2022-04-12,2666.76
코스피,2022-04-13,2716.49
코스피,2022-04-14,2716.71
코스피,2022-04-15,2696.06
코스피,2022-04-18,2693.21
코스피,2022-04-19,2718.89
코스피,2022-04-20,2718.69
코스피,2022-04-21,2728.21
코스피,2022-04-22,2704.71
코스피,2022-04-25,2657.13
코스피,2022-04-26,2668.31
코스피,2022-04-27,2639.06
코스피,2022-04-28,2667.49
코스피,2022-04-29,2695.05
코스피,2022-05-02,2687.45
코스피,2022-05-03,2680.46
코스피,2022-05-04,2677.57
코스피,2022-05-06,2644.51
코스피,2022-05-09,2610.81
코스피,2022-05-10,2596.56
코스피,2022-05-11,2592.27
코스피,2022-05-12,2550.08
코스피,2022-05-13,2604.24
코스피,2022-05-16,2596.58
코스피,2022-05-17,2620.44
코스피,2022-05-18,2625.98
코스피,2022-05-19,2592.34
코스피,2022-05-20,2639.29
코스피,2022-05-23,2647.38
코스피,2022-05-24,2605.87
코스피,2022-05-25,2617.22
코스피,2022-05-26,2612.45
코스피,2022-05-27,2638.05
코스피,2022-05-30,2669.66
코스피,2022-05-31,2685.9
코스피,2022-06-02,2658.99
코스피,2022-06-03,2670.65
코스피,2022-06-07,2626.34
코스피,2022-06-08,2626.15
코스피,2022-06-09,2625.44
코스피,2022-06-10,2595.87
코스피,2022-06-13,2504.51
코스피,2022-06-14,2492.97
코스피,2022-06-15,2447.38
코스피,2022-06-16,2451.41
코스피,2022-06-17,2440.93
코스피,2022-06-20,2391.03
코스피,2022-06-21,2408.93
코스피,2022-06-22,2342.81
코스피,2022-06-23,2314.32
코스피,2022-06-24,2366.6
코스피,2022-06-27,2401.92
코스피,2022-06-28,2422.09
코스피,2022-06-29,2377.99
코스피,2022-06-30,2332.64
코스피,2022-07-01,2305.42
코스피,2022-07-04,2300.34
코스피,2022-07-05,2341.78
코스피,2022-07-06,2292.01
코스피,2022-07-07,2334.27
코스피,2022-07-08,2350.61
코스피,2022-07-11,2340.27
코스피,2022-07-12,2317.76
코스피,2022-07-13,2328.61
코스피,2022-07-14,2322.32
코스피,2022-07-15,2330.98
코스피,2022-07-18,2375.25
코스피,2022-07-19,2370.97
코스피,2022-07-20,2386.85
코스피,2022-07-21,2409.16
코스피,2022-07-22,2393.14
코스피,2022-07-25,2403.69
코스피,2022-07-26,2412.96
코스피,2022-07-27,2415.53
코스피,2022-07-28,2435.27
코스피,2022-07-29,2451.5
코스피,2022-08-01,2452.25
코스피,2022-08-02,2439.62
코스피,2022-08-03,2461.45
코스피,2022-08-04,2473.11
코스피,2022-08-05,2490.8
코스피,2022-08-08,2493.1
코스피,2022-08-09,2503.46
코스피,2022-08-10,2480.88
코스피,2022-08-11,2523.78
코스피,2022-08-12,2527.94
코스피,2022-08-16,2533.52
코스피,2022-08-17,2516.47
코스피,2022-08-18,2508.05
코스피,2022-08-19,2492.69
코스피,2022-08-22,2462.5
코스피,2022-08-23,2435.34
코스피,2022-08-24,2447.45
코스피,2022-08-25,2477.26
코스피,2022-08-26,2481.03
코스피,2022-08-29,2426.89
코스피,2022-08-30,2450.93
코스피,2022-08-31,2472.05
코스피,2022-09-01,2415.61
코스피,2022-09-02,2409.41
코스피,2022-09-05,2403.68
코스피,2022-09-06,2410.02
코스피,2022-09-07,2376.46
코스피,2022-09-08,2384.28
코스피,2022-09-13,2449.54
코스피,2022-09-14,2411.42
코스피,2022-09-15,2401.83
코스피,2022-09-16,2382.78
코스피,2022-09-19,2355.66
코스피,2022-09-20,2367.85
코스피,2022-09-21,2347.21
코스피,2022-09-22,2332.31
코스피,2022-09-23,2290.0
코스피,2022-09-26,2220.94
코스피,2022-09-27,2223.86
코스피,2022-09-28,2169.29
코스피,2022-09-29,2170.93
코스피,2022-09-30,2155.49
코스피,2022-10-04,2209.38
코스피,2022-10-05,2215.22
코스피,2022-10-06,2237.86
코스피,2022-10-07,2232.84
코스피,2022-10-11,2192.07
코스피,2022-10-12,2202.47
코스피,2022-10-13,2162.87
코스피,2022-10-14,2212.55
코스피,2022-10-17,2219.71
코스피,2022-10-18,2249.95
코스피,2022-10-19,2237.44
코스피,2022-10-20,2218.09
코스피,2022-10-21,2213.12
코스피,2022-10-24,2236.16
코스피,2022-10-25,2235.07
코스피,2022-10-26,2249.56
코스피,2022-10-27,2288.78
코스피,2022-10-28,2268.4
코스피,2022-10-31,2293.61
코스피,2022-11-01,2335.22
코스피,2022-11-02,2336.87
코스피,2022-11-03,2329.17
코스피,2022-11-04,2348.43
코스피,2022-11-07,2371.79
코스피,2022-11-08,2399.04
코스피,2022-11-09,2424.41
코스피,2022-11-10,2402.23
코스피,2022-11-11,2483.16
코스피,2022-11-14,2474.65
코스피,2022-11-15,2480.33
코스피,2022-11-16,2477.45
코스피,2022-11-17,2442.9
코스피,2022-11-18,2444.48
코스피,2022-11-21,2419.5
코스피,2022-11-22,2405.27
코스피,2022-11-23,2418.01
코스피,2022-11-24,2441.33
코스피,2022-11-25,2437.86
코스피,2022-11-28,2408.27
코스피,2022-11-29,2433.39
코스피,2022-11-30,2472.53
코스피,2022-12-01,2479.84
코스피,2022-12-02,2434.33
코스피,2022-12-05,2419.32
코스피,2022-12-06,2393.16
코스피,2022-12-07,2382.81
